date,symbol,strategy_name,model_name,signal,target_weight,score,confidence,horizon,reasoning,status,created_at
2021-06-30,SAP.DE,risk_balanced_blend,synthetic_factor_baseline,1.0,0.08982616587307414,0.07657994199297193,0.03063197679718877,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.586799+00:00
2021-06-30,SPY,risk_balanced_blend,synthetic_factor_baseline,-1.0,0.0,-0.313363434951617,0.1253453739806468,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.586799+00:00
2021-07-30,AAPL,risk_balanced_blend,synthetic_factor_baseline,-1.0,0.0,-1.1984973574085456,0.47939894296341823,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.590720+00:00
2021-07-30,ASML.AS,risk_balanced_blend,synthetic_factor_baseline,1.0,0.2747941732824505,1.512496426412452,0.6049985705649809,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.590720+00:00
2021-07-30,ENEL.MI,risk_balanced_blend,synthetic_factor_baseline,-1.0,0.0,-1.1831075798506694,0.47324303194026773,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.590720+00:00
2021-07-30,ISP.MI,risk_balanced_blend,synthetic_factor_baseline,-1.0,0.0,-0.5680196056467385,0.2272078422586954,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.590720+00:00
2021-07-30,MSFT,risk_balanced_blend,synthetic_factor_baseline,1.0,0.2747941732824505,1.2310029458100964,0.49240117832403857,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.590720+00:00
2021-07-30,NVDA,risk_balanced_blend,synthetic_factor_baseline,1.0,0.1415761987488839,0.59869781604138,0.23947912641655197,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.590720+00:00
2021-07-30,SAP.DE,risk_balanced_blend,synthetic_factor_baseline,1.0,0.2673597560734688,1.1306116668837578,0.4522446667535031,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.590720+00:00
2021-07-30,SPY,risk_balanced_blend,synthetic_factor_baseline,1.0,0.04147569861274633,0.17539254760106682,0.07015701904042673,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.590720+00:00
2021-08-31,AAPL,risk_balanced_blend,synthetic_factor_baseline,-1.0,0.0,-1.6779043096302655,0.6711617238521062,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.596095+00:00
2021-08-31,ASML.AS,risk_balanced_blend,synthetic_factor_baseline,1.0,0.3008134234188877,1.397524958586229,0.5590099834344916,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.596095+00:00
2021-08-31,ENEL.MI,risk_balanced_blend,synthetic_factor_baseline,-1.0,0.0,-0.5962336653764426,0.23849346615057704,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.596095+00:00
2021-08-31,ISP.MI,risk_balanced_blend,synthetic_factor_baseline,-1.0,0.0,-0.31177592156410844,0.12471036862564337,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.596095+00:00
2021-08-31,MSFT,risk_balanced_blend,synthetic_factor_baseline,1.0,0.2907200061044394,0.806020568913991,0.3224082275655964,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.596095+00:00
2021-08-31,NVDA,risk_balanced_blend,synthetic_factor_baseline,1.0,0.21790919874495504,0.6041527678040268,0.24166110712161074,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.596095+00:00
2021-08-31,SAP.DE,risk_balanced_blend,synthetic_factor_baseline,1.0,0.1404663140027079,0.3894425424751842,0.15577701699007368,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.596095+00:00
2021-08-31,SPY,risk_balanced_blend,synthetic_factor_baseline,1.0,0.05009105772900991,0.13887734590145775,0.0555509383605831,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.596095+00:00
2021-09-30,AAPL,risk_balanced_blend,synthetic_factor_baseline,-1.0,0.0,-0.7995662591402082,0.3198265036560833,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.600732+00:00
2021-09-30,ASML.AS,risk_balanced_blend,synthetic_factor_baseline,1.0,0.35375679705028756,1.5529554597539685,0.6211821839015874,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.600732+00:00
2021-09-30,ENEL.MI,risk_balanced_blend,synthetic_factor_baseline,-1.0,0.0,-0.10337361664098409,0.04134944665639363,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.600732+00:00
2021-09-30,ISP.MI,risk_balanced_blend,synthetic_factor_baseline,1.0,0.29248640589942493,0.8991729918379037,0.35966919673516146,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.600732+00:00
2021-09-30,MSFT,risk_balanced_blend,synthetic_factor_baseline,-1.0,0.0,-0.37409168578837443,0.14963667431534977,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.600732+00:00
2021-09-30,NVDA,risk_balanced_blend,synthetic_factor_baseline,-1.0,0.0,-0.581844333830913,0.2327377335323652,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.600732+00:00
2021-09-30,SAP.DE,risk_balanced_blend,synthetic_factor_baseline,1.0,0.35375679705028756,1.8980027158180741,0.7592010863272296,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.600732+00:00
2021-09-30,SPY,risk_balanced_blend,synthetic_factor_baseline,-1.0,0.0,-0.02046409371175475,0.008185637484701901,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.600732+00:00
2021-10-29,AAPL,risk_balanced_blend,synthetic_factor_baseline,-1.0,0.0,-0.6161147192565235,0.2464458877026094,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.604839+00:00
2021-10-29,ASML.AS,risk_balanced_blend,synthetic_factor_baseline,-1.0,0.0,-0.14214922952177542,0.056859691808710165,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.604839+00:00
2021-10-29,ENEL.MI,risk_balanced_blend,synthetic_factor_baseline,-1.0,0.0,-0.7894762000712511,0.3157904800285004,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.604839+00:00
2021-10-29,ISP.MI,risk_balanced_blend,synthetic_factor_baseline,1.0,0.47084564415152136,1.6703827824073314,0.6681531129629326,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.604839+00:00
2021-10-29,MSFT,risk_balanced_blend,synthetic_factor_baseline,1.0,0.05830871169695731,0.08710785461142294,0.03484314184456917,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.604839+00:00
2021-10-29,NVDA,risk_balanced_blend,synthetic_factor_baseline,-1.0,0.0,-0.38247159041587,0.152988636166348,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.604839+00:00
2021-10-29,SAP.DE,risk_balanced_blend,synthetic_factor_baseline,1.0,0.47084564415152136,1.056109781960335,0.42244391278413396,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.604839+00:00
2021-10-29,SPY,risk_balanced_blend,synthetic_factor_baseline,-1.0,0.0,-1.7859297299385313,0.7143718919754125,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.604839+00:00
2021-11-30,AAPL,risk_balanced_blend,synthetic_factor_baseline,1.0,0.22326564296043316,0.3417557872402677,0.1367023148961071,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.608737+00:00
2021-11-30,ASML.AS,risk_balanced_blend,synthetic_factor_baseline,-1.0,0.0,-1.3614953938545624,0.544598157541825,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.608737+00:00
2021-11-30,ENEL.MI,risk_balanced_blend,synthetic_factor_baseline,-1.0,0.0,-1.0303892805452222,0.4121557122180889,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.608737+00:00
2021-11-30,ISP.MI,risk_balanced_blend,synthetic_factor_baseline,1.0,0.3883671785197834,1.1827814715568092,0.4731125886227237,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.608737+00:00
2021-11-30,MSFT,risk_balanced_blend,synthetic_factor_baseline,-1.0,0.0,-0.1758677341006287,0.07034709364025148,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.608737+00:00
2021-11-30,NVDA,risk_balanced_blend,synthetic_factor_baseline,1.0,0.3883671785197834,0.8533786457441666,0.3413514582976666,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.608737+00:00
2021-11-30,SAP.DE,risk_balanced_blend,synthetic_factor_baseline,-1.0,0.0,-0.16006665840841156,0.06402666336336463,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.608737+00:00
2021-11-30,SPY,risk_balanced_blend,synthetic_factor_baseline,-1.0,0.0,-1.1393896526854035,0.4557558610741614,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.608737+00:00
2021-12-31,AAPL,risk_balanced_blend,synthetic_factor_baseline,1.0,0.06694326627748093,0.09636814496100571,0.03854725798440228,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.612756+00:00
2021-12-31,ASML.AS,risk_balanced_blend,synthetic_factor_baseline,-1.0,0.0,-1.4108601256485098,0.5643440502594039,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.612756+00:00
2021-12-31,ENEL.MI,risk_balanced_blend,synthetic_factor_baseline,-1.0,0.0,-0.010329029416232344,0.004131611766492937,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.612756+00:00
2021-12-31,ISP.MI,risk_balanced_blend,synthetic_factor_baseline,1.0,0.3110189112408397,0.5200341977448646,0.20801367909794583,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.612756+00:00
2021-12-31,MSFT,risk_balanced_blend,synthetic_factor_baseline,1.0,0.3110189112408397,0.6869881844399677,0.27479527377598706,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.612756+00:00
2021-12-31,NVDA,risk_balanced_blend,synthetic_factor_baseline,1.0,0.3110189112408397,0.48751793554169653,0.19500717421667862,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.612756+00:00
2021-12-31,SAP.DE,risk_balanced_blend,synthetic_factor_baseline,-1.0,0.0,-0.5139058833588552,0.2055623533435421,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.612756+00:00
2021-12-31,SPY,risk_balanced_blend,synthetic_factor_baseline,-1.0,0.0,-0.767919724490401,0.3071678897961604,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.612756+00:00
2022-01-31,AAPL,risk_balanced_blend,synthetic_factor_baseline,-1.0,0.0,-0.3252398087476284,0.13009592349905136,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.616692+00:00
2022-01-31,ASML.AS,risk_balanced_blend,synthetic_factor_baseline,1.0,0.05974349225063634,0.11849849412964464,0.047399397651857855,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.616692+00:00
2022-01-31,ENEL.MI,risk_balanced_blend,synthetic_factor_baseline,1.0,0.3515645035352641,1.053591780478362,0.4214367121913448,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.616692+00:00
2022-01-31,ISP.MI,risk_balanced_blend,synthetic_factor_baseline,-1.0,0.0,-0.8136994600242231,0.32547978400968924,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.616692+00:00
2022-01-31,MSFT,risk_balanced_blend,synthetic_factor_baseline,1.0,0.3515645035352641,1.1468268168985711,0.45873072675942844,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.616692+00:00
2022-01-31,NVDA,risk_balanced_blend,synthetic_factor_baseline,-1.0,0.0,-2.088096986088811,0.8352387944355243,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.616692+00:00
2022-01-31,SAP.DE,risk_balanced_blend,synthetic_factor_baseline,1.0,0.23712750067883542,0.47033159074943415,0.18813263629977367,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.616692+00:00
2022-01-31,SPY,risk_balanced_blend,synthetic_factor_baseline,-1.0,0.0,-0.3844330462183886,0.15377321848735542,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.616692+00:00
2022-02-28,AAPL,risk_balanced_blend,synthetic_factor_baseline,-1.0,0.0,-1.2021016643985216,0.48084066575940865,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.620718+00:00
2022-02-28,ASML.AS,risk_balanced_blend,synthetic_factor_baseline,-1.0,0.0,-0.2649032064370694,0.10596128257482776,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.620718+00:00
2022-02-28,ENEL.MI,risk_balanced_blend,synthetic_factor_baseline,-1.0,0.0,-0.35022108582668976,0.14008843433067591,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.620718+00:00
2022-02-28,ISP.MI,risk_balanced_blend,synthetic_factor_baseline,-1.0,0.0,-1.1428826432171342,0.4571530572868537,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.620718+00:00
2022-02-28,MSFT,risk_balanced_blend,synthetic_factor_baseline,-1.0,0.0,-0.06713998679651541,0.026855994718606162,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.620718+00:00
2022-02-28,NVDA,risk_balanced_blend,synthetic_factor_baseline,-1.0,0.0,-1.4199527970962131,0.5679811188384852,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.620718+00:00
2022-02-28,SAP.DE,risk_balanced_blend,synthetic_factor_baseline,1.0,0.6459806285976639,0.4915462773439143,0.19661851093756572,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.620718+00:00
2022-02-28,SPY,risk_balanced_blend,synthetic_factor_baseline,1.0,0.35401937140233614,0.07803787562147155,0.03121515024858862,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.620718+00:00
2022-03-31,AAPL,risk_balanced_blend,synthetic_factor_baseline,-1.0,0.0,-0.38565484240319814,0.15426193696127927,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.624711+00:00
2022-03-31,ASML.AS,risk_balanced_blend,synthetic_factor_baseline,1.0,0.10068806799495611,0.3550406458290585,0.1420162583316234,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.624711+00:00
2022-03-31,ENEL.MI,risk_balanced_blend,synthetic_factor_baseline,-1.0,0.0,-0.5149449310796509,0.20597797243186036,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.624711+00:00
2022-03-31,ISP.MI,risk_balanced_blend,synthetic_factor_baseline,-1.0,0.0,-0.060485019506489324,0.02419400780259573,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.624711+00:00
2022-03-31,MSFT,risk_balanced_blend,synthetic_factor_baseline,1.0,0.30786640844985763,1.3829994363446072,0.5531997745378429,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.624711+00:00
2022-03-31,NVDA,risk_balanced_blend,synthetic_factor_baseline,-1.0,0.0,-0.8662279194280509,0.34649116777122035,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.624711+00:00
2022-03-31,SAP.DE,risk_balanced_blend,synthetic_factor_baseline,1.0,0.30786640844985763,1.6043444572403835,0.6417377828961535,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.624711+00:00
2022-03-31,SPY,risk_balanced_blend,synthetic_factor_baseline,1.0,0.2835791151053286,0.999940848757495,0.399976339502998,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.624711+00:00
2022-04-29,AAPL,risk_balanced_blend,synthetic_factor_baseline,-1.0,0.0,-0.48693797587077614,0.19477519034831045,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.629525+00:00
2022-04-29,ASML.AS,risk_balanced_blend,synthetic_factor_baseline,1.0,0.28288644148701075,1.989547897165271,0.7958191588661083,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.629525+00:00
2022-04-29,ENEL.MI,risk_balanced_blend,synthetic_factor_baseline,1.0,0.09685677906319747,0.4649764126780235,0.1859905650712094,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.629525+00:00
2022-04-29,ISP.MI,risk_balanced_blend,synthetic_factor_baseline,-1.0,0.0,-1.067137792780621,0.4268551171122484,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.629525+00:00
2022-04-29,MSFT,risk_balanced_blend,synthetic_factor_baseline,1.0,0.20768163542306928,0.9970088077687929,0.39880352310751715,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.629525+00:00
2022-04-29,NVDA,risk_balanced_blend,synthetic_factor_baseline,-1.0,0.0,-0.7746668659241258,0.30986674636965034,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.629525+00:00
2022-04-29,SAP.DE,risk_balanced_blend,synthetic_factor_baseline,1.0,0.19243351424562055,0.9238077705905507,0.3695231082362203,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.629525+00:00
2022-04-29,SPY,risk_balanced_blend,synthetic_factor_baseline,1.0,0.22014162978110197,1.056824997555635,0.422729999022254,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.629525+00:00
2022-05-31,AAPL,risk_balanced_blend,synthetic_factor_baseline,-1.0,0.0,-0.15920485135805754,0.06368194054322301,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.633418+00:00
2022-05-31,ASML.AS,risk_balanced_blend,synthetic_factor_baseline,1.0,0.18970759876943522,1.4850447865638563,0.5940179146255425,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.633418+00:00
2022-05-31,ENEL.MI,risk_balanced_blend,synthetic_factor_baseline,1.0,0.2178711388302923,1.705511012534013,0.6822044050136051,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.633418+00:00
2022-05-31,ISP.MI,risk_balanced_blend,synthetic_factor_baseline,-1.0,0.0,-0.7149916364538862,0.2859966545815545,21D,"Blend di z-score prezzo, momentum a 63 sedute e penalita' per volatilita' recente.",paper,2026-05-23T18:18:53.633418+00:00
